ABS(NL1-PT1),ABS(NL2-PT2),ABS(NL3-PT3),ABS(WNL1-WPT1),ABS(WNL2-WPT2),ABS(WNL3-WPT3)
gene-LOC117897490,44.59113251,2.273754426,36.1354388,23.38885601,7.722167162,15.73238685
gene-LOC117897485,5592.703853,14253.92253,5484.152104,12657.59264,1330.357617,1555.949
gene-LOC117897491,4.222450172,3.101969774,1.033768945,3.097523506,3.632798278,2.030436927
gene-LOC117898086,272.182206,670.9501833,66.17360502,750.281846,194.083177,279.0136038
gene-LOC117897643,200.8470065,325.968064,16.81028591,32.63513669,314.805601,31.74491356
gene-LOC117897642,1369.800826,3094.87226,756.7107072,3273.712027,284.451055,163.0480135
gene-LOC117898143,0,0,0,0,0,0
gene-LOC117898144,188.9742058,260.9279977,98.09055024,47.49229978,90.53121332,287.7394404
gene-LOC117898145,0,0,0,0,0,0
gene-LOC117896449,2.549948013,3.218619823,6.990872791,1.201877793,6.828106864,0.402287743
gene-LOC117896448,523.5518861,778.3447433,236.549819,92.98559024,214.2109662,51.87346559
gene-LOC117896869,56.56898893,40.90885731,79.18284208,99.12908012,15.52824781,26.18270419
gene-LOC117897225,504.6918842,196.0630268,850.2767395,917.8631056,690.7040135,77.14763275
gene-LOC117899177,0.945931811,0,1.058319928,0.544482244,1.891114993,2.101428882
gene-LOC117898793,0,0,0,0.851013754,0,1.027050456
gene-LOC117899181,588.9045836,703.9804574,327.3033111,699.430927,95.86020354,73.08773832
gene-LOC117899176,29.77495514,52.65141899,60.84235618,342.9721381,269.6443363,112.3327946
gene-LOC117899178,25.03809104,164.3180381,123.5849809,345.3671979,13.114571,22.89391297
gene-LOC117899179,86.86815258,28.8252459,17.932728,11.84867242,105.8877329,19.62711013
gene-LOC117899175,2.559217075,7.03962439,12.27984475,16.38296381,8.808880881,8.642355375
gene-LOC117898799,0,0,0,0,0,0
gene-Trnar-ucg-4,1.092172787,0,0,0,0,0
gene-LOC117896638,4.437177105,2.102974864,2.116639856,8.804544926,1.950887675,0.023663985
gene-LOC117897454,326.3320267,923.5124322,1.711743697,1225.552516,120.240246,82.46001682
gene-LOC117897456,195.144134,109.5847191,76.03333518,170.7919333,93.59042557,73.76748493
gene-LOC117897455,148.6549458,369.3424329,32.88780599,558.5048122,117.9330871,24.61255501
gene-LOC117898248,2.623068501,9.282579313,9.721287212,4.142155465,8.121495029,0.189311879
gene-LOC117896487,0.731204879,4.04263966,4.478789538,0.137161553,3.393707547,5.972990857
gene-LOC117897963,207.2625839,64.93845252,106.5440493,433.462247,470.8471541,167.0694348
gene-LOC117895996,3653.984313,7931.18579,3730.9999,4145.786662,1356.028708,1058.546408
gene-LOC117897952,212.7414414,189.2622086,40.31691085,41.54843095,129.5797515,123.9521463
gene-LOC117896598,4.236353765,29.60495817,9.93961838,8.840917297,39.99319735,20.73498677
gene-LOC117899412,704.0493134,2375.835532,607.7559761,1537.468334,653.4526047,691.7134104
gene-LOC117899413,215.0776945,20.1011559,55.47725964,370.5876506,99.37045353,149.3254417
gene-LOC117899414,2.407309559,2.292888924,52.09530327,14.53544682,11.76003885,92.60002137
gene-LOC117899417,44.60040157,88.26989325,19.37417683,21.67470438,60.7306297,27.68770011
gene-LOC117898800,1.019052299,0,1.033768945,0,0.945557496,2.054100912
gene-LOC117899416,0,0,1.058319928,0,0,1.050714441
gene-LOC117899415,166.4299419,89.2884348,118.4328041,408.0038436,109.1761288,67.48635959
gene-LOC117896075,16.45824476,509.9308919,482.5967489,1609.715483,129.6730514,886.7211824
gene-LOC117896074,4031.51594,494.8752234,263.8806988,2405.871535,1220.850094,505.8289671
gene-LOC117897710,138.8789791,116.334052,69.87201847,330.9139271,188.093732,51.649315
gene-LOC117898812,5.456229404,6.203939548,1.131972876,9.486188722,3.513252913,4.060873854
gene-LOC117897109,15.14881257,4.924984521,2.831246027,19.29899324,8.787270024,1.864789033
gene-LOC117898646,1087.528126,3181.237655,1292.268756,3980.484251,337.5398377,9.51177494
gene-LOC117898832,2.837795434,3.136964789,1.058319928,0.181494081,0.885784814,2.101428882
gene-LOC117898833,0.146240976,3.101969774,0.147305896,2.065015671,0,0
gene-LOC117898838,0.073120488,4.135959699,1.058319928,3.097523506,2.747013465,0.04732797
gene-LOC117898839,1.092172787,4.135959699,9.303920508,2.553041262,0.915671155,0.023663985
gene-LOC117898648,1.311534251,8.260254393,1.920231995,5.70702142,7.265596557,2.006772942
gene-LOC117898650,202.423703,535.8314956,194.1545475,919.0192982,360.201487,495.5096147
gene-LOC117898647,43.93762558,614.4548188,377.3382916,549.9219424,1345.582179,811.7489607
gene-LOC117897436,438.855714,354.543325,295.6894505,202.1384845,327.1566752,126.1513888
gene-LOC117896253,2212.727169,3992.443421,1828.135414,2423.206358,753.952946,762.3784258
gene-LOC117896262,18.43923453,53.64335654,36.44934622,154.5457633,2.420793653,9.882381695
gene-LOC117896255,379.0045592,559.1216851,82.88470708,514.9857842,48.74599413,82.22485908
gene-LOC117896256,95.31153344,468.7759303,55.55797173,180.161531,192.2346458,328.7871226
gene-LOC117896263,8.22090435,0.04666002,7.211831635,0.375112286,4.051207058,8.595027405
gene-LOC117898840,4.441811636,7.389574537,5.144293744,2.984610201,17.1395803,2.054100912
gene-LOC117896260,0,0,0,0,0,0
gene-LOC117896261,328.9365761,704.9458882,117.8935844,427.3194927,240.0626515,1.8259548
gene-LOC117896258,123.0607491,200.8436181,158.0799353,421.5075181,131.188554,342.9341901
gene-LOC117896252,964.913343,2249.228806,1592.007315,2243.557955,208.8701072,546.9909619
gene-LOC117896257,0,0,0,0,0,0
gene-LOC117896465,1262.960651,1878.860265,1064.883357,1427.624851,421.2617648,932.4193533
gene-LOC117897755,558.3402577,400.9744346,27.95568616,75.14528805,236.1040587,171.248461
gene-LOC117896442,149.502014,213.5230663,125.8875179,347.4287852,55.6844249,35.07186876
gene-LOC117896445,195.9788371,248.6810762,217.4150728,164.1459687,130.4880931,333.8285568
gene-LOC117896443,36.08495125,17.68046131,115.0631623,64.35912522,21.54046232,19.16883312
gene-LOC117896446,7.254895911,223.4061873,19.24969614,252.3725442,158.3499658,0.988886469
gene-LOC117898841,3.349638849,0.058325025,0.812810102,2.302966404,5.763004002,2.219748806
gene-LOC117897326,564.6605549,801.3474059,367.9900564,207.4136876,142.1207365,51.76098437
gene-LOC117896344,210.3182023,510.1821874,247.78613,221.4493525,21.06712807,127.1047923
gene-LOC117896345,933.6614158,867.2447645,162.1670451,1533.029826,828.6248445,267.4030551
gene-LOC117897740,882.7860684,212.6522892,39.60959789,450.2922139,630.9748604,135.0147371
gene-LOC117897737,972.0177747,755.5110172,298.8374657,1043.915271,431.719337,307.9184781
gene-LOC117897736,5.826466374,6.110619509,2.929449958,7.646999662,0.706466765,5.016932355
gene-LOC117897738,31.8645651,24.76909817,10.92954071,6.045761335,0.437489693,34.83922444
gene-LOC117897735,483.0460607,3572.153049,1726.523397,2343.969474,1228.581974,339.3488639
gene-LOC117898509,11.79917372,24.67577813,2.610287184,21.8520345,8.73830277,3.705914081
gene-LOC117897741,16.85478846,95.34778664,158.0815831,64.43456283,16.81842038,40.05946599
gene-LOC117897733,1770.732921,2869.164043,1415.315341,1833.504897,304.6336046,389.1558172
gene-LOC117897739,0.945931811,0,0,0.181494081,0.945557496,1.050714441
gene-LOC117896770,0,0,1.033768945,0,0,0
gene-LOC117898842,0,1.02232492,0,0.851013754,0,1.098042411
gene-LOC117897752,1063.166562,769.6298686,1.797243017,157.2657185,345.588793,700.0002773
gene-LOC117898771,863.5178544,935.1903154,723.6249673,761.7851585,198.6475118,64.22774131
gene-LOC117898774,71.07878075,261.4525108,19.24346087,178.1459967,232.0636571,141.7479656
gene-LOC117898777,55.8156434,24.26330745,1.093381614,17.94819754,78.11504627,42.09973715
gene-LOC117898773,62.44129412,216.4585493,54.60393497,135.8166039,10.64228015,155.9466917
gene-LOC117898855,210.8995446,201.8837439,171.0050087,135.6533552,109.3972972,63.58263989
gene-LOC117898776,651.0399797,38.31983286,390.506681,20.76858663,111.4072243,327.4043006
gene-LOC117898775,1218.578971,1501.094606,170.0408514,1449.275818,398.9614245,48.50253365
gene-LOC117897312,124.6863614,372.954074,143.2922047,352.3298609,573.8736007,198.3543957
gene-LOC117896231,247.6214526,56.61567759,97.32848986,525.2498741,516.3040667,475.1535608
gene-LOC117896232,2060.589771,8180.002549,16888.32976,13923.49745,14197.13204,8459.33729
gene-LOC117898555,505.1034586,758.9540135,155.7137443,160.1235709,200.5838578,481.2365195
gene-LOC117898558,776.3077405,921.4482357,23.12094638,1125.894376,1278.887569,604.4812597
gene-LOC117898554,1272.269055,3183.967678,848.3874154,2342.344748,427.7312832,513.6688875
gene-LOC117898559,0,0.011665005,1.058319928,2.065015671,0,2.054100912
gene-LOC117898556,635.8793846,1758.438974,303.8735566,1922.776722,361.8620471,188.5496565
gene-LOC117898856,4.222450172,3.090304769,2.018435925,2.065015671,1.891114993,3.033823398
gene-LOC117897699,69.04478517,113.6180462,1.044279649,138.8478717,38.72142004,0.184478545
gene-LOC117898281,0.945931811,0,3.101306836,1.032507835,0,0
gene-LOC117898335,0.146240976,2.114639869,0,4.25506877,0.915671155,0
gene-LOC117896766,1.019052299,0,5.29159964,1.702027508,0.945557496,1.027050456
gene-LOC117897698,595.2125538,8.083024118,184.4976165,444.8808216,232.5399943,242.4939013
gene-LOC117898857,91.22036962,34.41748815,131.5455785,13.14411479,111.5185418,154.4501895
gene-LOC117897901,1586.025801,1734.734591,1258.270267,1909.575072,93.29416182,726.7123921
gene-LOC117898052,1820.1734,7982.819658,4530.739807,11590.76767,2540.239798,713.4801771
gene-LOC117899793,11.05406525,1.302285038,1.303829754,8.703755745,6.608097046,7.709960859
gene-LOC117899788,116.82954,67.96286552,34.87988713,398.9651441,172.422271,76.09571943
gene-LOC117899790,69.47525202,284.8459627,245.434725,531.8933953,46.61805803,140.1909759
gene-LOC117899794,0,0,0,0,0,0
gene-LOC117899786,198.1003632,26.95884511,39.92244737,129.0278426,15.84803643,6.763066341
gene-LOC117899789,0,0,0,0,0,0
gene-LOC117899773,342.8269173,543.2926856,990.8556315,34.01814078,341.1505998,778.5617429
gene-LOC117899775,0,0,0,0,0,0
gene-LOC117899778,0,0,0,0,0,0
gene-LOC117899779,0,0,0,0,0,0
gene-LOC117899791,230.2259625,845.1186026,558.1057285,1291.050206,588.1227893,159.7826031
gene-LOC117899787,157.0926411,213.1847812,119.0851699,393.1899097,55.75247307,132.0075678
gene-LOC117899782,153.5827816,2118.745247,227.7067561,2605.63745,81.4851813,163.5837914
gene-LOC117899780,263.0833493,66.46319693,76.28139466,288.1371635,106.3178454,180.8325424
gene-LOC117899781,291.8871359,539.4005749,221.2097303,856.0753855,19.35833406,315.8702473
gene-LOC117899785,20.11173669,68.43417062,33.83643136,207.6272717,94.5208034,17.0054087
gene-LOC117899784,209.1878832,322.4923047,73.89312427,703.1415136,112.5751089,256.3854983
gene-LOC117899783,60.14519428,104.655539,183.7293989,137.6982866,291.4974703,114.0974241
gene-LOC117899776,68.29038861,208.9728901,71.64494457,56.14523394,108.0882564,112.150636
gene-LOC117899792,731.6929098,686.0652651,555.5795269,720.6145452,130.5163955,706.2724063
gene-LOC117899774,153.0622517,270.8564451,108.3976875,122.7588291,329.857464,105.443894
gene-LOC117897596,198.6199372,117.1007656,124.5564315,94.69178172,5.497242526,82.17836891
gene-LOC117896825,3.710606757,2.091309859,1.033768945,3.097523506,0,0
gene-LOC117897841,66.03860811,79.4674222,76.79704332,468.9290305,208.2445033,356.8877825
gene-LOC117897840,141.1204585,8.130096278,216.0323347,14.77070469,96.23628893,415.0270357
gene-LOC117898001,2.691554458,3.090304769,2.263945751,6.62661595,3.632798278,1.28735429
gene-LOC117898000,77.03036044,80.47112201,27.61362016,34.39594594,0.394953632,92.6330169
gene-LOC117898866,16.58804967,9.235919293,26.65440606,5.344033258,8.211154053,8.642355375
gene-LOC117897983,894.636241,867.458203,335.7926177,14.77217578,484.1468363,1150.0397
gene-LOC117897815,1159.338523,809.7972826,819.5812298,1660.329187,38.67767769,117.4990576
gene-LOC117897880,10067.32561,2820.614338,10340.6016,7758.350557,7610.351891,530.1575424
gene-LOC117898867,18.32440326,14.82161358,20.43249676,55.13023596,7.064667651,6.124473872
gene-LOC117897193,920.7870879,2543.717653,1161.979432,761.1046305,1636.535004,834.9601721
gene-LOC117897192,352.8351361,187.8768376,488.8052077,287.7222504,147.1828066,500.855497
gene-LOC117898108,55.91707757,212.3705833,211.6736724,226.9595767,28.24006268,315.2138296
gene-LOC117898107,75.62716758,6.128832477,95.27424639,99.27493738,39.31846121,351.5110571
gene-LOC117899603,54.3475671,38.11017766,16.84017027,16.22155401,22.57636449,75.18282581
gene-LOC117899599,419.0920356,772.1961697,919.4952562,774.7875925,272.2626782,414.8302095
gene-LOC117899602,2863.018285,5141.226839,3104.228515,3232.118908,4923.466316,2991.780913
gene-LOC117899601,4343.53551,5782.458248,4546.680054,9187.830879,2974.358717,2418.289342
gene-LOC117899600,367.892252,225.0120774,57.38188162,778.0590177,85.61278173,422.2042088
gene-LOC117899281,12548.47547,26191.33986,11036.14156,29446.15965,123.6980598,6570.154491
gene-LOC117899278,132.0246789,67.87281947,187.5287219,373.4142795,71.36879593,147.9277585
gene-LOC117899276,203.5925798,317.3678991,703.1132065,1810.670584,250.127349,131.7271188
gene-LOC117899277,1124.06319,1356.440761,568.0523717,607.2232505,258.4065292,238.9544989
gene-LOC117899279,476.1662075,303.8217489,391.3346673,41.11233027,182.360189,317.873695
gene-LOC117899280,9.386197624,11.56052925,8.662967284,2.972486077,7.803550702,2.962831443
gene-LOC117896688,50.06743854,37.33466091,191.1288534,211.7538746,116.940832,141.8896144
gene-LOC117896692,0.387743085,42.12109629,4.879488287,11.14767989,6.423033457,6.237960463
gene-LOC117896689,205.4299181,53.86263918,22.64298709,88.48987787,34.85137532,28.86589846
gene-LOC117896691,5.424819696,31.9211771,55.39827331,9.764675794,25.36728532,76.54117206
gene-LOC117898016,45.46497584,12.90108328,14.56045846,13.91442364,4.303633161,70.10906638
gene-LOC117898004,422.9000246,502.2695307,242.0789674,30.26713637,143.9615129,46.50023297
gene-LOC117897354,1134.631098,2266.936284,996.5723248,1147.654803,413.4667499,332.7007025
gene-LOC117897358,9.975796058,7.144609434,8.935655769,5.513403215,9.993529109,12.93986908
gene-LOC117897351,62.51854264,86.1613892,138.2314068,616.3335789,514.4554401,53.21381899
gene-LOC117897355,557.9287975,568.6584448,54.76355536,419.4834066,184.629494,104.609004
gene-LOC117897349,222.9031632,249.4705132,70.45861438,1041.388803,53.19442444,208.5730741
gene-LOC117897353,351.705849,481.5782848,986.028185,2568.4363,502.4650113,27.9176894
gene-LOC117897348,382.0591646,1020.114705,294.8054591,236.8786745,538.5943825,297.8326456
gene-LOC117897347,549.0190006,804.2769476,116.4129982,436.7834029,1583.282721,421.0862147
gene-LOC117897359,267.9592493,126.1271269,19.78020895,297.3720556,76.38875531,70.22355834
gene-LOC117897356,2670.520899,3255.026303,313.0407943,1199.816991,2163.907232,107.3286347
gene-LOC117897357,146.2254956,141.0313171,28.29061499,178.6984391,14.67788221,113.5111605
gene-LOC117897350,598.3721768,625.3852433,152.0402376,413.5658618,44.94879715,146.741234
gene-LOC117896709,2.038104598,5.228274648,2.165741821,3.097523506,2.896445172,2.101428882
gene-LOC117896708,2.111225086,4.205949728,9.524879351,2.553041262,4.428924068,12.60857329
gene-LOC117896572,0,0,1.058319928,1.032507835,0,0
gene-LOC117897003,45.98608832,81.29606338,9.731797916,138.7914151,34.95068114,12.62740394
gene-Trnae-cuc-7,0,0,0,0,0,0
gene-LOC117898298,38.27136085,9.212589283,34.1143752,38.2027899,83.3260751,42.14689756
gene-LOC117897554,17.7147282,130.2384229,15.98261165,261.9777675,87.96030231,27.97683639
gene-LOC117897779,2.111225086,5.286599673,7.481892443,4.017118036,2.687240782,5.111588295
gene-LOC117897780,37.12513121,64.4302121,62.42765935,120.7851713,41.64221868,199.6602455
gene-LOC117899026,387.3263722,284.3136652,467.4030642,397.397336,163.9421399,1044.054524
gene-LOC117899025,234.5360003,793.8849795,218.3444025,727.8362156,116.7125467,83.00227774
gene-LOC117899027,0,0,0,0,0,0
gene-LOC117898571,170.7234486,563.3210868,41.27267339,724.5776501,37.55722403,139.5505403
gene-LOC117898575,129.3182078,852.4523991,121.6690243,969.713576,322.279456,59.62491571
gene-LOC117897604,538.5853419,180.7437959,128.7948885,32.82912267,0.876611009,167.860013
gene-LOC117897617,277.9432824,60.43423246,20.90692648,253.3455348,145.0673075,216.5456587
gene-LOC117897609,118.6518856,493.0755665,284.0233803,206.6982459,271.3032647,183.8850289
gene-LOC117897618,10.77445488,37.6752985,48.84406286,127.1723654,54.2777099,56.8189033
gene-LOC117897612,125.4737062,100.4696453,89.14791335,30.77818844,0.928320874,10.43581733
gene-LOC117897602,478.4035779,329.4386091,221.5072819,597.619972,96.20228867,321.9512471
gene-LOC117897606,35.42776572,596.9195981,1996.880518,1288.305479,382.5342912,1404.876483
gene-LOC117897607,232.545254,233.0396383,345.2815334,52.46538472,243.033576,487.8621261
gene-LOC117897614,46.92635359,30.70893812,29.16386164,23.96554666,56.77414155,34.07247782
gene-LOC117897615,0,0,0,0,0,0
gene-LOC117897608,19579.61904,4144.030947,3115.853925,8141.844134,12205.32477,3697.559401
gene-LOC117899835,0,0,0,0,0,0
gene-LOC117899834,0,0,0,0,0,0
gene-LOC117899828,0,0,0,0,0,0
gene-LOC117897611,0,0,0,0,0,0
gene-LOC117897613,213.2218751,232.7223307,85.31450851,446.3237108,130.3078291,99.51591122
gene-LOC117897605,37.30841039,369.2126869,379.7011091,920.4000957,26.43212787,185.4955204
gene-LOC117897616,1260.911548,2278.121421,1561.000595,1998.293102,1634.091324,1648.804723
gene-LOC117898962,225.8990012,206.7936922,166.8805997,194.3531015,169.3168342,9.448438915
gene-LOC117898960,109.2105992,321.729569,201.3717905,34.43415718,136.758219,357.9161735
gene-LOC117898961,213.4134294,186.6426995,20.90151508,155.3542834,173.331038,56.79157892
gene-LOC117898959,87.61226708,313.16583,1.719626725,527.8989359,20.46382072,320.6123758
gene-LOC117898957,716.1172709,1519.219648,547.8351446,456.4413264,502.9142524,559.5498613
gene-LOC117896574,3.710606757,2.102974864,3.052204871,1.520533427,3.812116327,3.057487383
gene-LOC117896573,3.057156897,3.148629794,2.116639856,1.032507835,1.83134231,0
gene-LOC117897688,250.889791,205.7893626,61.06578666,939.2056776,645.4069604,966.5753124
gene-LOC117897689,4340.180875,1142.653738,302.9578333,5311.873312,1086.538816,1374.145203
gene-LOC117897687,571.8891251,338.1341548,138.7383486,451.1633119,195.7220786,411.4759558
gene-LOC117897686,99.93155932,648.0957945,175.4877616,258.5104115,268.2908674,725.6835244
